"COMUNA","FECHA","PERIODO","MES","DIA","DIA_NOMBRE","total","DIA_NUM"
"Santa Cruz","2015-02-27T00:00:00.000Z",2015,2,27,"VIERNES  ",2,5
"Santa Cruz","2015-02-28T00:00:00.000Z",2015,2,28,"SÁBADO   ",4,6
"Santa Cruz","2015-03-01T00:00:00.000Z",2015,3,1,"DOMINGO  ",3,7
"Santa Cruz","2015-03-02T00:00:00.000Z",2015,3,2,"LUNES    ",3,1
"Santa Cruz","2015-03-04T00:00:00.000Z",2015,3,4,"MIÉRCOLES",4,3
"Santa Cruz","2015-03-05T00:00:00.000Z",2015,3,5,"JUEVES   ",2,4
"Santa Cruz","2015-03-06T00:00:00.000Z",2015,3,6,"VIERNES  ",2,5
"Santa Cruz","2015-03-07T00:00:00.000Z",2015,3,7,"SÁBADO   ",1,6
"Santa Cruz","2015-03-08T00:00:00.000Z",2015,3,8,"DOMINGO  ",2,7
"Santa Cruz","2015-03-09T00:00:00.000Z",2015,3,9,"LUNES    ",3,1
"Santa Cruz","2015-03-10T00:00:00.000Z",2015,3,10,"MARTES   ",1,2
"Santa Cruz","2015-03-12T00:00:00.000Z",2015,3,12,"JUEVES   ",1,4
"Santa Cruz","2015-03-13T00:00:00.000Z",2015,3,13,"VIERNES  ",1,5
"Santa Cruz","2015-03-15T00:00:00.000Z",2015,3,15,"DOMINGO  ",3,7
"Santa Cruz","2015-03-16T00:00:00.000Z",2015,3,16,"LUNES    ",4,1
"Santa Cruz","2015-03-17T00:00:00.000Z",2015,3,17,"MARTES   ",2,2
"Santa Cruz","2015-03-19T00:00:00.000Z",2015,3,19,"JUEVES   ",1,4
"Santa Cruz","2015-03-20T00:00:00.000Z",2015,3,20,"VIERNES  ",1,5
"Santa Cruz","2015-03-21T00:00:00.000Z",2015,3,21,"SÁBADO   ",1,6
"Santa Cruz","2015-03-22T00:00:00.000Z",2015,3,22,"DOMINGO  ",1,7
"Santa Cruz","2015-03-24T00:00:00.000Z",2015,3,24,"MARTES   ",2,2
"Santa Cruz","2015-03-25T00:00:00.000Z",2015,3,25,"MIÉRCOLES",1,3
"Santa Cruz","2015-03-26T00:00:00.000Z",2015,3,26,"JUEVES   ",4,4
"Santa Cruz","2015-03-27T00:00:00.000Z",2015,3,27,"VIERNES  ",2,5
"Santa Cruz","2015-03-29T00:00:00.000Z",2015,3,29,"DOMINGO  ",2,7
"Santa Cruz","2015-03-30T00:00:00.000Z",2015,3,30,"LUNES    ",2,1
"Santa Cruz","2015-03-31T00:00:00.000Z",2015,3,31,"MARTES   ",1,2
"Santa Cruz","2015-04-06T00:00:00.000Z",2015,4,6,"LUNES    ",3,1
"Santa Cruz","2015-04-07T00:00:00.000Z",2015,4,7,"MARTES   ",1,2
"Santa Cruz","2015-04-08T00:00:00.000Z",2015,4,8,"MIÉRCOLES",2,3
"Santa Cruz","2015-04-09T00:00:00.000Z",2015,4,9,"JUEVES   ",2,4
"Santa Cruz","2015-04-11T00:00:00.000Z",2015,4,11,"SÁBADO   ",1,6
"Santa Cruz","2015-04-12T00:00:00.000Z",2015,4,12,"DOMINGO  ",1,7
"Santa Cruz","2015-04-13T00:00:00.000Z",2015,4,13,"LUNES    ",1,1
"Santa Cruz","2015-04-14T00:00:00.000Z",2015,4,14,"MARTES   ",1,2
"Santa Cruz","2015-04-15T00:00:00.000Z",2015,4,15,"MIÉRCOLES",3,3
"Santa Cruz","2015-04-16T00:00:00.000Z",2015,4,16,"JUEVES   ",2,4
"Santa Cruz","2015-04-17T00:00:00.000Z",2015,4,17,"VIERNES  ",3,5
"Santa Cruz","2015-04-18T00:00:00.000Z",2015,4,18,"SÁBADO   ",2,6
"Santa Cruz","2015-04-20T00:00:00.000Z",2015,4,20,"LUNES    ",1,1
"Santa Cruz","2015-04-21T00:00:00.000Z",2015,4,21,"MARTES   ",4,2
"Santa Cruz","2015-04-22T00:00:00.000Z",2015,4,22,"MIÉRCOLES",1,3
"Santa Cruz","2015-04-23T00:00:00.000Z",2015,4,23,"JUEVES   ",1,4
"Santa Cruz","2015-04-25T00:00:00.000Z",2015,4,25,"SÁBADO   ",3,6
"Santa Cruz","2015-04-26T00:00:00.000Z",2015,4,26,"DOMINGO  ",1,7
"Santa Cruz","2015-04-27T00:00:00.000Z",2015,4,27,"LUNES    ",1,1
"Santa Cruz","2015-04-28T00:00:00.000Z",2015,4,28,"MARTES   ",1,2
"Santa Cruz","2015-04-30T00:00:00.000Z",2015,4,30,"JUEVES   ",2,4
"Santa Cruz","2015-05-01T00:00:00.000Z",2015,5,1,"VIERNES  ",1,5
"Santa Cruz","2015-05-03T00:00:00.000Z",2015,5,3,"DOMINGO  ",1,7
"Santa Cruz","2015-05-04T00:00:00.000Z",2015,5,4,"LUNES    ",1,1
"Santa Cruz","2015-05-05T00:00:00.000Z",2015,5,5,"MARTES   ",1,2
"Santa Cruz","2015-05-06T00:00:00.000Z",2015,5,6,"MIÉRCOLES",2,3
"Santa Cruz","2015-05-07T00:00:00.000Z",2015,5,7,"JUEVES   ",1,4
"Santa Cruz","2015-05-09T00:00:00.000Z",2015,5,9,"SÁBADO   ",2,6
"Santa Cruz","2015-05-10T00:00:00.000Z",2015,5,10,"DOMINGO  ",4,7
"Santa Cruz","2015-05-11T00:00:00.000Z",2015,5,11,"LUNES    ",5,1
"Santa Cruz","2015-05-12T00:00:00.000Z",2015,5,12,"MARTES   ",1,2
"Santa Cruz","2015-05-13T00:00:00.000Z",2015,5,13,"MIÉRCOLES",2,3
"Santa Cruz","2015-05-15T00:00:00.000Z",2015,5,15,"VIERNES  ",3,5
"Santa Cruz","2015-05-16T00:00:00.000Z",2015,5,16,"SÁBADO   ",2,6
"Santa Cruz","2015-05-17T00:00:00.000Z",2015,5,17,"DOMINGO  ",2,7
"Santa Cruz","2015-05-18T00:00:00.000Z",2015,5,18,"LUNES    ",4,1
"Santa Cruz","2015-05-19T00:00:00.000Z",2015,5,19,"MARTES   ",1,2
"Santa Cruz","2015-05-20T00:00:00.000Z",2015,5,20,"MIÉRCOLES",2,3
"Santa Cruz","2015-05-22T00:00:00.000Z",2015,5,22,"VIERNES  ",1,5
"Santa Cruz","2015-05-23T00:00:00.000Z",2015,5,23,"SÁBADO   ",3,6
"Santa Cruz","2015-05-24T00:00:00.000Z",2015,5,24,"DOMINGO  ",1,7
"Santa Cruz","2015-05-26T00:00:00.000Z",2015,5,26,"MARTES   ",1,2
"Santa Cruz","2015-05-27T00:00:00.000Z",2015,5,27,"MIÉRCOLES",3,3
"Santa Cruz","2015-05-28T00:00:00.000Z",2015,5,28,"JUEVES   ",2,4
"Santa Cruz","2015-05-29T00:00:00.000Z",2015,5,29,"VIERNES  ",1,5
"Santa Cruz","2015-05-30T00:00:00.000Z",2015,5,30,"SÁBADO   ",3,6
"Santa Cruz","2015-05-31T00:00:00.000Z",2015,5,31,"DOMINGO  ",1,7
"Santa Cruz","2015-06-01T00:00:00.000Z",2015,6,1,"LUNES    ",2,1
"Santa Cruz","2015-06-02T00:00:00.000Z",2015,6,2,"MARTES   ",1,2
"Santa Cruz","2015-06-03T00:00:00.000Z",2015,6,3,"MIÉRCOLES",2,3
"Santa Cruz","2015-06-04T00:00:00.000Z",2015,6,4,"JUEVES   ",3,4
"Santa Cruz","2015-06-05T00:00:00.000Z",2015,6,5,"VIERNES  ",2,5
"Santa Cruz","2015-06-06T00:00:00.000Z",2015,6,6,"SÁBADO   ",1,6
"Santa Cruz","2015-06-07T00:00:00.000Z",2015,6,7,"DOMINGO  ",2,7
"Santa Cruz","2015-06-08T00:00:00.000Z",2015,6,8,"LUNES    ",1,1
"Santa Cruz","2015-06-10T00:00:00.000Z",2015,6,10,"MIÉRCOLES",1,3
"Santa Cruz","2015-06-11T00:00:00.000Z",2015,6,11,"JUEVES   ",2,4
"Santa Cruz","2015-06-13T00:00:00.000Z",2015,6,13,"SÁBADO   ",3,6
"Santa Cruz","2015-06-14T00:00:00.000Z",2015,6,14,"DOMINGO  ",1,7
"Santa Cruz","2015-06-15T00:00:00.000Z",2015,6,15,"LUNES    ",2,1
"Santa Cruz","2015-06-18T00:00:00.000Z",2015,6,18,"JUEVES   ",1,4
"Santa Cruz","2015-06-19T00:00:00.000Z",2015,6,19,"VIERNES  ",2,5
"Santa Cruz","2015-06-20T00:00:00.000Z",2015,6,20,"SÁBADO   ",2,6
"Santa Cruz","2015-06-21T00:00:00.000Z",2015,6,21,"DOMINGO  ",4,7
"Santa Cruz","2015-06-25T00:00:00.000Z",2015,6,25,"JUEVES   ",2,4
"Santa Cruz","2015-06-26T00:00:00.000Z",2015,6,26,"VIERNES  ",1,5
"Santa Cruz","2015-06-27T00:00:00.000Z",2015,6,27,"SÁBADO   ",2,6
"Santa Cruz","2015-06-28T00:00:00.000Z",2015,6,28,"DOMINGO  ",1,7
"Santa Cruz","2015-06-29T00:00:00.000Z",2015,6,29,"LUNES    ",1,1
"Santa Cruz","2015-07-01T00:00:00.000Z",2015,7,1,"MIÉRCOLES",2,3
"Santa Cruz","2015-07-02T00:00:00.000Z",2015,7,2,"JUEVES   ",2,4
"Santa Cruz","2015-07-03T00:00:00.000Z",2015,7,3,"VIERNES  ",2,5
"Santa Cruz","2015-07-04T00:00:00.000Z",2015,7,4,"SÁBADO   ",2,6
"Santa Cruz","2015-07-05T00:00:00.000Z",2015,7,5,"DOMINGO  ",2,7
"Santa Cruz","2015-07-06T00:00:00.000Z",2015,7,6,"LUNES    ",1,1
"Santa Cruz","2015-07-07T00:00:00.000Z",2015,7,7,"MARTES   ",2,2
"Santa Cruz","2015-07-08T00:00:00.000Z",2015,7,8,"MIÉRCOLES",3,3
"Santa Cruz","2015-07-10T00:00:00.000Z",2015,7,10,"VIERNES  ",2,5
"Santa Cruz","2015-07-11T00:00:00.000Z",2015,7,11,"SÁBADO   ",4,6
"Santa Cruz","2015-07-12T00:00:00.000Z",2015,7,12,"DOMINGO  ",1,7
"Santa Cruz","2015-07-13T00:00:00.000Z",2015,7,13,"LUNES    ",1,1
"Santa Cruz","2015-07-14T00:00:00.000Z",2015,7,14,"MARTES   ",1,2
"Santa Cruz","2015-07-15T00:00:00.000Z",2015,7,15,"MIÉRCOLES",2,3
"Santa Cruz","2015-07-16T00:00:00.000Z",2015,7,16,"JUEVES   ",2,4
"Santa Cruz","2015-07-18T00:00:00.000Z",2015,7,18,"SÁBADO   ",3,6
"Santa Cruz","2015-07-19T00:00:00.000Z",2015,7,19,"DOMINGO  ",1,7
"Santa Cruz","2015-07-20T00:00:00.000Z",2015,7,20,"LUNES    ",1,1
"Santa Cruz","2015-07-21T00:00:00.000Z",2015,7,21,"MARTES   ",2,2
"Santa Cruz","2015-07-22T00:00:00.000Z",2015,7,22,"MIÉRCOLES",1,3
"Santa Cruz","2015-07-23T00:00:00.000Z",2015,7,23,"JUEVES   ",4,4
"Santa Cruz","2015-07-25T00:00:00.000Z",2015,7,25,"SÁBADO   ",1,6
"Santa Cruz","2015-07-26T00:00:00.000Z",2015,7,26,"DOMINGO  ",2,7
"Santa Cruz","2015-07-27T00:00:00.000Z",2015,7,27,"LUNES    ",1,1
"Santa Cruz","2015-07-29T00:00:00.000Z",2015,7,29,"MIÉRCOLES",1,3
"Santa Cruz","2015-07-30T00:00:00.000Z",2015,7,30,"JUEVES   ",1,4
"Santa Cruz","2015-07-31T00:00:00.000Z",2015,7,31,"VIERNES  ",3,5
"Santa Cruz","2015-08-01T00:00:00.000Z",2015,8,1,"SÁBADO   ",2,6
"Santa Cruz","2015-08-02T00:00:00.000Z",2015,8,2,"DOMINGO  ",2,7
"Santa Cruz","2015-08-03T00:00:00.000Z",2015,8,3,"LUNES    ",2,1
"Santa Cruz","2015-08-04T00:00:00.000Z",2015,8,4,"MARTES   ",1,2
"Santa Cruz","2015-08-05T00:00:00.000Z",2015,8,5,"MIÉRCOLES",3,3
"Santa Cruz","2015-08-06T00:00:00.000Z",2015,8,6,"JUEVES   ",1,4
"Santa Cruz","2015-08-07T00:00:00.000Z",2015,8,7,"VIERNES  ",4,5
"Santa Cruz","2015-08-08T00:00:00.000Z",2015,8,8,"SÁBADO   ",3,6
"Santa Cruz","2015-08-09T00:00:00.000Z",2015,8,9,"DOMINGO  ",1,7
"Santa Cruz","2015-08-10T00:00:00.000Z",2015,8,10,"LUNES    ",1,1
"Santa Cruz","2015-08-11T00:00:00.000Z",2015,8,11,"MARTES   ",4,2
"Santa Cruz","2015-08-12T00:00:00.000Z",2015,8,12,"MIÉRCOLES",4,3
"Santa Cruz","2015-08-14T00:00:00.000Z",2015,8,14,"VIERNES  ",2,5
"Santa Cruz","2015-08-15T00:00:00.000Z",2015,8,15,"SÁBADO   ",3,6
"Santa Cruz","2015-08-16T00:00:00.000Z",2015,8,16,"DOMINGO  ",3,7
"Santa Cruz","2015-08-17T00:00:00.000Z",2015,8,17,"LUNES    ",1,1
"Santa Cruz","2015-08-18T00:00:00.000Z",2015,8,18,"MARTES   ",1,2
"Santa Cruz","2015-08-19T00:00:00.000Z",2015,8,19,"MIÉRCOLES",1,3
"Santa Cruz","2015-08-21T00:00:00.000Z",2015,8,21,"VIERNES  ",3,5
"Santa Cruz","2015-08-23T00:00:00.000Z",2015,8,23,"DOMINGO  ",2,7
"Santa Cruz","2015-08-24T00:00:00.000Z",2015,8,24,"LUNES    ",1,1
"Santa Cruz","2015-08-25T00:00:00.000Z",2015,8,25,"MARTES   ",2,2
"Santa Cruz","2015-08-26T00:00:00.000Z",2015,8,26,"MIÉRCOLES",2,3
"Santa Cruz","2015-08-27T00:00:00.000Z",2015,8,27,"JUEVES   ",1,4
"Santa Cruz","2015-08-28T00:00:00.000Z",2015,8,28,"VIERNES  ",2,5
"Santa Cruz","2015-08-29T00:00:00.000Z",2015,8,29,"SÁBADO   ",3,6
"Santa Cruz","2015-08-30T00:00:00.000Z",2015,8,30,"DOMINGO  ",2,7
"Santa Cruz","2015-08-31T00:00:00.000Z",2015,8,31,"LUNES    ",1,1
"Santa Cruz","2015-09-01T00:00:00.000Z",2015,9,1,"MARTES   ",1,2
"Santa Cruz","2015-09-02T00:00:00.000Z",2015,9,2,"MIÉRCOLES",1,3
"Santa Cruz","2015-09-03T00:00:00.000Z",2015,9,3,"JUEVES   ",2,4
"Santa Cruz","2015-09-04T00:00:00.000Z",2015,9,4,"VIERNES  ",2,5
"Santa Cruz","2015-09-05T00:00:00.000Z",2015,9,5,"SÁBADO   ",2,6
"Santa Cruz","2015-09-08T00:00:00.000Z",2015,9,8,"MARTES   ",3,2
"Santa Cruz","2015-09-09T00:00:00.000Z",2015,9,9,"MIÉRCOLES",2,3
"Santa Cruz","2015-09-10T00:00:00.000Z",2015,9,10,"JUEVES   ",2,4
"Santa Cruz","2015-09-13T00:00:00.000Z",2015,9,13,"DOMINGO  ",3,7
"Santa Cruz","2015-09-14T00:00:00.000Z",2015,9,14,"LUNES    ",2,1
"Santa Cruz","2015-09-17T00:00:00.000Z",2015,9,17,"JUEVES   ",1,4
"Santa Cruz","2015-09-18T00:00:00.000Z",2015,9,18,"VIERNES  ",1,5
"Santa Cruz","2015-09-19T00:00:00.000Z",2015,9,19,"SÁBADO   ",2,6
"Santa Cruz","2015-09-20T00:00:00.000Z",2015,9,20,"DOMINGO  ",1,7
"Santa Cruz","2015-09-21T00:00:00.000Z",2015,9,21,"LUNES    ",1,1
"Santa Cruz","2015-09-22T00:00:00.000Z",2015,9,22,"MARTES   ",2,2
"Santa Cruz","2015-09-23T00:00:00.000Z",2015,9,23,"MIÉRCOLES",1,3
"Santa Cruz","2015-09-24T00:00:00.000Z",2015,9,24,"JUEVES   ",5,4
"Santa Cruz","2015-09-25T00:00:00.000Z",2015,9,25,"VIERNES  ",1,5
"Santa Cruz","2015-09-26T00:00:00.000Z",2015,9,26,"SÁBADO   ",1,6
"Santa Cruz","2015-09-27T00:00:00.000Z",2015,9,27,"DOMINGO  ",3,7
"Santa Cruz","2015-09-28T00:00:00.000Z",2015,9,28,"LUNES    ",1,1
"Santa Cruz","2015-09-29T00:00:00.000Z",2015,9,29,"MARTES   ",3,2
"Santa Cruz","2015-10-01T00:00:00.000Z",2015,10,1,"JUEVES   ",3,4
"Santa Cruz","2015-10-02T00:00:00.000Z",2015,10,2,"VIERNES  ",2,5
"Santa Cruz","2015-10-03T00:00:00.000Z",2015,10,3,"SÁBADO   ",2,6
"Santa Cruz","2015-10-04T00:00:00.000Z",2015,10,4,"DOMINGO  ",1,7
"Santa Cruz","2015-10-05T00:00:00.000Z",2015,10,5,"LUNES    ",3,1
"Santa Cruz","2015-10-06T00:00:00.000Z",2015,10,6,"MARTES   ",1,2
"Santa Cruz","2015-10-09T00:00:00.000Z",2015,10,9,"VIERNES  ",2,5
"Santa Cruz","2015-10-10T00:00:00.000Z",2015,10,10,"SÁBADO   ",1,6
"Santa Cruz","2015-10-11T00:00:00.000Z",2015,10,11,"DOMINGO  ",2,7
"Santa Cruz","2015-10-13T00:00:00.000Z",2015,10,13,"MARTES   ",1,2
"Santa Cruz","2015-10-15T00:00:00.000Z",2015,10,15,"JUEVES   ",1,4
"Santa Cruz","2015-10-16T00:00:00.000Z",2015,10,16,"VIERNES  ",3,5
"Santa Cruz","2015-10-17T00:00:00.000Z",2015,10,17,"SÁBADO   ",1,6
"Santa Cruz","2015-10-18T00:00:00.000Z",2015,10,18,"DOMINGO  ",5,7
"Santa Cruz","2015-10-19T00:00:00.000Z",2015,10,19,"LUNES    ",1,1
"Santa Cruz","2015-10-20T00:00:00.000Z",2015,10,20,"MARTES   ",1,2
"Santa Cruz","2015-10-22T00:00:00.000Z",2015,10,22,"JUEVES   ",1,4
"Santa Cruz","2015-10-23T00:00:00.000Z",2015,10,23,"VIERNES  ",1,5
"Santa Cruz","2015-10-25T00:00:00.000Z",2015,10,25,"DOMINGO  ",3,7
"Santa Cruz","2015-10-26T00:00:00.000Z",2015,10,26,"LUNES    ",1,1
"Santa Cruz","2015-10-27T00:00:00.000Z",2015,10,27,"MARTES   ",3,2
"Santa Cruz","2015-10-31T00:00:00.000Z",2015,10,31,"SÁBADO   ",3,6
"Santa Cruz","2015-11-02T00:00:00.000Z",2015,11,2,"LUNES    ",2,1
"Santa Cruz","2015-11-03T00:00:00.000Z",2015,11,3,"MARTES   ",1,2
"Santa Cruz","2015-11-04T00:00:00.000Z",2015,11,4,"MIÉRCOLES",1,3
"Santa Cruz","2015-11-05T00:00:00.000Z",2015,11,5,"JUEVES   ",1,4
"Santa Cruz","2015-11-06T00:00:00.000Z",2015,11,6,"VIERNES  ",1,5
"Santa Cruz","2015-11-07T00:00:00.000Z",2015,11,7,"SÁBADO   ",2,6
"Santa Cruz","2015-11-08T00:00:00.000Z",2015,11,8,"DOMINGO  ",3,7
"Santa Cruz","2015-11-09T00:00:00.000Z",2015,11,9,"LUNES    ",1,1
"Santa Cruz","2015-11-10T00:00:00.000Z",2015,11,10,"MARTES   ",2,2
"Santa Cruz","2015-11-11T00:00:00.000Z",2015,11,11,"MIÉRCOLES",3,3
"Santa Cruz","2015-11-12T00:00:00.000Z",2015,11,12,"JUEVES   ",1,4
"Santa Cruz","2015-11-14T00:00:00.000Z",2015,11,14,"SÁBADO   ",2,6
"Santa Cruz","2015-11-16T00:00:00.000Z",2015,11,16,"LUNES    ",4,1
"Santa Cruz","2015-11-19T00:00:00.000Z",2015,11,19,"JUEVES   ",4,4
"Santa Cruz","2015-11-20T00:00:00.000Z",2015,11,20,"VIERNES  ",1,5
"Santa Cruz","2015-11-21T00:00:00.000Z",2015,11,21,"SÁBADO   ",1,6
"Santa Cruz","2015-11-22T00:00:00.000Z",2015,11,22,"DOMINGO  ",2,7
"Santa Cruz","2015-11-23T00:00:00.000Z",2015,11,23,"LUNES    ",2,1
"Santa Cruz","2015-11-24T00:00:00.000Z",2015,11,24,"MARTES   ",1,2
"Santa Cruz","2015-11-25T00:00:00.000Z",2015,11,25,"MIÉRCOLES",2,3
"Santa Cruz","2015-11-28T00:00:00.000Z",2015,11,28,"SÁBADO   ",2,6
"Santa Cruz","2015-11-29T00:00:00.000Z",2015,11,29,"DOMINGO  ",3,7
"Santa Cruz","2015-11-30T00:00:00.000Z",2015,11,30,"LUNES    ",3,1
"Santa Cruz","2015-12-01T00:00:00.000Z",2015,12,1,"MARTES   ",1,2
"Santa Cruz","2015-12-02T00:00:00.000Z",2015,12,2,"MIÉRCOLES",1,3
"Santa Cruz","2015-12-03T00:00:00.000Z",2015,12,3,"JUEVES   ",1,4
"Santa Cruz","2015-12-04T00:00:00.000Z",2015,12,4,"VIERNES  ",3,5
"Santa Cruz","2015-12-06T00:00:00.000Z",2015,12,6,"DOMINGO  ",3,7
"Santa Cruz","2015-12-07T00:00:00.000Z",2015,12,7,"LUNES    ",2,1
"Santa Cruz","2015-12-08T00:00:00.000Z",2015,12,8,"MARTES   ",1,2
"Santa Cruz","2015-12-09T00:00:00.000Z",2015,12,9,"MIÉRCOLES",4,3
"Santa Cruz","2015-12-10T00:00:00.000Z",2015,12,10,"JUEVES   ",2,4
"Santa Cruz","2015-12-11T00:00:00.000Z",2015,12,11,"VIERNES  ",3,5
"Santa Cruz","2015-12-12T00:00:00.000Z",2015,12,12,"SÁBADO   ",2,6
"Santa Cruz","2015-12-13T00:00:00.000Z",2015,12,13,"DOMINGO  ",4,7
"Santa Cruz","2015-12-14T00:00:00.000Z",2015,12,14,"LUNES    ",2,1
"Santa Cruz","2015-12-15T00:00:00.000Z",2015,12,15,"MARTES   ",1,2
"Santa Cruz","2015-12-16T00:00:00.000Z",2015,12,16,"MIÉRCOLES",2,3
"Santa Cruz","2015-12-17T00:00:00.000Z",2015,12,17,"JUEVES   ",2,4
"Santa Cruz","2015-12-19T00:00:00.000Z",2015,12,19,"SÁBADO   ",3,6
"Santa Cruz","2015-12-21T00:00:00.000Z",2015,12,21,"LUNES    ",1,1
"Santa Cruz","2015-12-22T00:00:00.000Z",2015,12,22,"MARTES   ",1,2
"Santa Cruz","2015-12-23T00:00:00.000Z",2015,12,23,"MIÉRCOLES",1,3
"Santa Cruz","2015-12-24T00:00:00.000Z",2015,12,24,"JUEVES   ",6,4
"Santa Cruz","2015-12-25T00:00:00.000Z",2015,12,25,"VIERNES  ",1,5
"Santa Cruz","2015-12-26T00:00:00.000Z",2015,12,26,"SÁBADO   ",2,6
"Santa Cruz","2015-12-28T00:00:00.000Z",2015,12,28,"LUNES    ",2,1
"Santa Cruz","2015-12-29T00:00:00.000Z",2015,12,29,"MARTES   ",1,2
"Santa Cruz","2015-12-30T00:00:00.000Z",2015,12,30,"MIÉRCOLES",2,3
"Santa Cruz","2016-01-01T00:00:00.000Z",2016,1,1,"VIERNES  ",4,5
"Santa Cruz","2016-01-05T00:00:00.000Z",2016,1,5,"MARTES   ",3,2
"Santa Cruz","2016-01-06T00:00:00.000Z",2016,1,6,"MIÉRCOLES",1,3
"Santa Cruz","2016-01-07T00:00:00.000Z",2016,1,7,"JUEVES   ",1,4
"Santa Cruz","2016-01-08T00:00:00.000Z",2016,1,8,"VIERNES  ",1,5
"Santa Cruz","2016-01-10T00:00:00.000Z",2016,1,10,"DOMINGO  ",3,7
"Santa Cruz","2016-01-11T00:00:00.000Z",2016,1,11,"LUNES    ",1,1
"Santa Cruz","2016-01-12T00:00:00.000Z",2016,1,12,"MARTES   ",2,2
"Santa Cruz","2016-01-14T00:00:00.000Z",2016,1,14,"JUEVES   ",2,4
"Santa Cruz","2016-01-15T00:00:00.000Z",2016,1,15,"VIERNES  ",1,5
"Santa Cruz","2016-01-16T00:00:00.000Z",2016,1,16,"SÁBADO   ",2,6
"Santa Cruz","2016-01-17T00:00:00.000Z",2016,1,17,"DOMINGO  ",1,7
"Santa Cruz","2016-01-18T00:00:00.000Z",2016,1,18,"LUNES    ",1,1
"Santa Cruz","2016-01-20T00:00:00.000Z",2016,1,20,"MIÉRCOLES",3,3
"Santa Cruz","2016-01-21T00:00:00.000Z",2016,1,21,"JUEVES   ",4,4
"Santa Cruz","2016-01-24T00:00:00.000Z",2016,1,24,"DOMINGO  ",1,7
"Santa Cruz","2016-01-25T00:00:00.000Z",2016,1,25,"LUNES    ",1,1
"Santa Cruz","2016-01-26T00:00:00.000Z",2016,1,26,"MARTES   ",1,2
"Santa Cruz","2016-01-27T00:00:00.000Z",2016,1,27,"MIÉRCOLES",2,3
"Santa Cruz","2016-01-29T00:00:00.000Z",2016,1,29,"VIERNES  ",3,5
"Santa Cruz","2016-01-30T00:00:00.000Z",2016,1,30,"SÁBADO   ",1,6
"Santa Cruz","2016-02-01T00:00:00.000Z",2016,2,1,"LUNES    ",1,1
"Santa Cruz","2016-02-02T00:00:00.000Z",2016,2,2,"MARTES   ",1,2
"Santa Cruz","2016-02-03T00:00:00.000Z",2016,2,3,"MIÉRCOLES",1,3
"Santa Cruz","2016-02-04T00:00:00.000Z",2016,2,4,"JUEVES   ",1,4
"Santa Cruz","2016-02-05T00:00:00.000Z",2016,2,5,"VIERNES  ",1,5
"Santa Cruz","2016-02-06T00:00:00.000Z",2016,2,6,"SÁBADO   ",4,6
"Santa Cruz","2016-02-07T00:00:00.000Z",2016,2,7,"DOMINGO  ",1,7
"Santa Cruz","2016-02-08T00:00:00.000Z",2016,2,8,"LUNES    ",1,1
"Santa Cruz","2016-02-09T00:00:00.000Z",2016,2,9,"MARTES   ",1,2
"Santa Cruz","2016-02-11T00:00:00.000Z",2016,2,11,"JUEVES   ",2,4
"Santa Cruz","2016-02-12T00:00:00.000Z",2016,2,12,"VIERNES  ",1,5
"Santa Cruz","2016-02-13T00:00:00.000Z",2016,2,13,"SÁBADO   ",1,6
"Santa Cruz","2016-02-14T00:00:00.000Z",2016,2,14,"DOMINGO  ",1,7
"Santa Cruz","2016-02-15T00:00:00.000Z",2016,2,15,"LUNES    ",1,1
"Santa Cruz","2016-02-16T00:00:00.000Z",2016,2,16,"MARTES   ",1,2
"Santa Cruz","2016-02-17T00:00:00.000Z",2016,2,17,"MIÉRCOLES",2,3
"Santa Cruz","2016-02-18T00:00:00.000Z",2016,2,18,"JUEVES   ",4,4
"Santa Cruz","2016-02-20T00:00:00.000Z",2016,2,20,"SÁBADO   ",1,6
"Santa Cruz","2016-02-21T00:00:00.000Z",2016,2,21,"DOMINGO  ",3,7
"Santa Cruz","2016-02-22T00:00:00.000Z",2016,2,22,"LUNES    ",2,1
"Santa Cruz","2016-02-24T00:00:00.000Z",2016,2,24,"MIÉRCOLES",2,3
"Santa Cruz","2016-02-25T00:00:00.000Z",2016,2,25,"JUEVES   ",2,4
"Santa Cruz","2016-02-26T00:00:00.000Z",2016,2,26,"VIERNES  ",3,5
"Santa Cruz","2016-02-27T00:00:00.000Z",2016,2,27,"SÁBADO   ",1,6
"Santa Cruz","2016-02-28T00:00:00.000Z",2016,2,28,"DOMINGO  ",3,7
"Santa Cruz","2016-03-01T00:00:00.000Z",2016,3,1,"MARTES   ",2,2
"Santa Cruz","2016-03-02T00:00:00.000Z",2016,3,2,"MIÉRCOLES",1,3
"Santa Cruz","2016-03-05T00:00:00.000Z",2016,3,5,"SÁBADO   ",2,6
"Santa Cruz","2016-03-06T00:00:00.000Z",2016,3,6,"DOMINGO  ",1,7
"Santa Cruz","2016-03-07T00:00:00.000Z",2016,3,7,"LUNES    ",2,1
"Santa Cruz","2016-03-09T00:00:00.000Z",2016,3,9,"MIÉRCOLES",1,3
"Santa Cruz","2016-03-10T00:00:00.000Z",2016,3,10,"JUEVES   ",1,4
"Santa Cruz","2016-03-11T00:00:00.000Z",2016,3,11,"VIERNES  ",1,5
"Santa Cruz","2016-03-12T00:00:00.000Z",2016,3,12,"SÁBADO   ",1,6
"Santa Cruz","2016-03-13T00:00:00.000Z",2016,3,13,"DOMINGO  ",1,7
