"","COMUNA","FECHA","PERIODO","MES","DIA","DIA_NOMBRE","total","DIA_NUM","pasted","especial"
"23218","San Javier","2014-05-15T00:00:00.000Z",2014,5,15,"JUEVES   ",5,4,"15/5/2014",0
"23219","San Javier","2014-05-16T00:00:00.000Z",2014,5,16,"VIERNES  ",4,5,"16/5/2014",0
"23220","San Javier","2014-05-18T00:00:00.000Z",2014,5,18,"DOMINGO  ",2,7,"18/5/2014",0
"23221","San Javier","2014-05-19T00:00:00.000Z",2014,5,19,"LUNES    ",3,1,"19/5/2014",0
"23222","San Javier","2014-05-20T00:00:00.000Z",2014,5,20,"MARTES   ",3,2,"20/5/2014",0
"23223","San Javier","2014-05-21T00:00:00.000Z",2014,5,21,"MIÉRCOLES",2,3,"21/5/2014",0
"23224","San Javier","2014-05-22T00:00:00.000Z",2014,5,22,"JUEVES   ",1,4,"22/5/2014",0
"23225","San Javier","2014-05-23T00:00:00.000Z",2014,5,23,"VIERNES  ",2,5,"23/5/2014",0
"23226","San Javier","2014-05-24T00:00:00.000Z",2014,5,24,"SÁBADO   ",2,6,"24/5/2014",0
"23227","San Javier","2014-05-25T00:00:00.000Z",2014,5,25,"DOMINGO  ",1,7,"25/5/2014",0
"23228","San Javier","2014-05-26T00:00:00.000Z",2014,5,26,"LUNES    ",3,1,"26/5/2014",0
"23229","San Javier","2014-05-27T00:00:00.000Z",2014,5,27,"MARTES   ",1,2,"27/5/2014",0
"23230","San Javier","2014-05-28T00:00:00.000Z",2014,5,28,"MIÉRCOLES",3,3,"28/5/2014",0
"23231","San Javier","2014-05-29T00:00:00.000Z",2014,5,29,"JUEVES   ",4,4,"29/5/2014",0
"23232","San Javier","2014-05-30T00:00:00.000Z",2014,5,30,"VIERNES  ",3,5,"30/5/2014",0
"23233","San Javier","2014-05-31T00:00:00.000Z",2014,5,31,"SÁBADO   ",1,6,"31/5/2014",0
"23234","San Javier","2014-06-01T00:00:00.000Z",2014,6,1,"DOMINGO  ",2,7,"1/6/2014",0
"23235","San Javier","2014-06-03T00:00:00.000Z",2014,6,3,"MARTES   ",4,2,"3/6/2014",0
"23236","San Javier","2014-06-04T00:00:00.000Z",2014,6,4,"MIÉRCOLES",3,3,"4/6/2014",0
"23237","San Javier","2014-06-05T00:00:00.000Z",2014,6,5,"JUEVES   ",4,4,"5/6/2014",0
"23238","San Javier","2014-06-06T00:00:00.000Z",2014,6,6,"VIERNES  ",6,5,"6/6/2014",0
"23239","San Javier","2014-06-07T00:00:00.000Z",2014,6,7,"SÁBADO   ",3,6,"7/6/2014",0
"23240","San Javier","2014-06-08T00:00:00.000Z",2014,6,8,"DOMINGO  ",2,7,"8/6/2014",0
"23241","San Javier","2014-06-09T00:00:00.000Z",2014,6,9,"LUNES    ",2,1,"9/6/2014",0
"23242","San Javier","2014-06-10T00:00:00.000Z",2014,6,10,"MARTES   ",3,2,"10/6/2014",0
"23243","San Javier","2014-06-11T00:00:00.000Z",2014,6,11,"MIÉRCOLES",3,3,"11/6/2014",0
"23244","San Javier","2014-06-12T00:00:00.000Z",2014,6,12,"JUEVES   ",2,4,"12/6/2014",0
"23245","San Javier","2014-06-13T00:00:00.000Z",2014,6,13,"VIERNES  ",1,5,"13/6/2014",0
"23246","San Javier","2014-06-14T00:00:00.000Z",2014,6,14,"SÁBADO   ",5,6,"14/6/2014",0
"23247","San Javier","2014-06-15T00:00:00.000Z",2014,6,15,"DOMINGO  ",1,7,"15/6/2014",0
"23248","San Javier","2014-06-16T00:00:00.000Z",2014,6,16,"LUNES    ",1,1,"16/6/2014",0
"23249","San Javier","2014-06-17T00:00:00.000Z",2014,6,17,"MARTES   ",2,2,"17/6/2014",0
"23250","San Javier","2014-06-18T00:00:00.000Z",2014,6,18,"MIÉRCOLES",4,3,"18/6/2014",0
"23251","San Javier","2014-06-19T00:00:00.000Z",2014,6,19,"JUEVES   ",1,4,"19/6/2014",0
"23252","San Javier","2014-06-20T00:00:00.000Z",2014,6,20,"VIERNES  ",1,5,"20/6/2014",0
"23253","San Javier","2014-06-21T00:00:00.000Z",2014,6,21,"SÁBADO   ",2,6,"21/6/2014",0
"23254","San Javier","2014-06-22T00:00:00.000Z",2014,6,22,"DOMINGO  ",3,7,"22/6/2014",0
"23255","San Javier","2014-06-23T00:00:00.000Z",2014,6,23,"LUNES    ",2,1,"23/6/2014",1
"23256","San Javier","2014-06-24T00:00:00.000Z",2014,6,24,"MARTES   ",4,2,"24/6/2014",0
"23257","San Javier","2014-06-25T00:00:00.000Z",2014,6,25,"MIÉRCOLES",1,3,"25/6/2014",0
"23258","San Javier","2014-06-27T00:00:00.000Z",2014,6,27,"VIERNES  ",1,5,"27/6/2014",0
"23259","San Javier","2014-06-28T00:00:00.000Z",2014,6,28,"SÁBADO   ",1,6,"28/6/2014",0
"23260","San Javier","2014-06-29T00:00:00.000Z",2014,6,29,"DOMINGO  ",3,7,"29/6/2014",0
"23261","San Javier","2014-06-30T00:00:00.000Z",2014,6,30,"LUNES    ",1,1,"30/6/2014",1
"23262","San Javier","2014-07-01T00:00:00.000Z",2014,7,1,"MARTES   ",5,2,"1/7/2014",0
"23263","San Javier","2014-07-02T00:00:00.000Z",2014,7,2,"MIÉRCOLES",2,3,"2/7/2014",0
"23264","San Javier","2014-07-03T00:00:00.000Z",2014,7,3,"JUEVES   ",5,4,"3/7/2014",0
"23265","San Javier","2014-07-04T00:00:00.000Z",2014,7,4,"VIERNES  ",4,5,"4/7/2014",0
"23266","San Javier","2014-07-05T00:00:00.000Z",2014,7,5,"SÁBADO   ",4,6,"5/7/2014",0
"23267","San Javier","2014-07-06T00:00:00.000Z",2014,7,6,"DOMINGO  ",1,7,"6/7/2014",0
"23268","San Javier","2014-07-07T00:00:00.000Z",2014,7,7,"LUNES    ",2,1,"7/7/2014",0
"23269","San Javier","2014-07-08T00:00:00.000Z",2014,7,8,"MARTES   ",3,2,"8/7/2014",0
"23270","San Javier","2014-07-09T00:00:00.000Z",2014,7,9,"MIÉRCOLES",4,3,"9/7/2014",0
"23271","San Javier","2014-07-10T00:00:00.000Z",2014,7,10,"JUEVES   ",2,4,"10/7/2014",0
"23272","San Javier","2014-07-11T00:00:00.000Z",2014,7,11,"VIERNES  ",2,5,"11/7/2014",0
"23273","San Javier","2014-07-12T00:00:00.000Z",2014,7,12,"SÁBADO   ",1,6,"12/7/2014",0
"23274","San Javier","2014-07-13T00:00:00.000Z",2014,7,13,"DOMINGO  ",3,7,"13/7/2014",0
"23275","San Javier","2014-07-14T00:00:00.000Z",2014,7,14,"LUNES    ",2,1,"14/7/2014",0
"23276","San Javier","2014-07-15T00:00:00.000Z",2014,7,15,"MARTES   ",2,2,"15/7/2014",0
"23277","San Javier","2014-07-16T00:00:00.000Z",2014,7,16,"MIÉRCOLES",1,3,"16/7/2014",0
"23278","San Javier","2014-07-17T00:00:00.000Z",2014,7,17,"JUEVES   ",2,4,"17/7/2014",0
"23279","San Javier","2014-07-19T00:00:00.000Z",2014,7,19,"SÁBADO   ",5,6,"19/7/2014",0
"23280","San Javier","2014-07-20T00:00:00.000Z",2014,7,20,"DOMINGO  ",1,7,"20/7/2014",1
"23281","San Javier","2014-07-21T00:00:00.000Z",2014,7,21,"LUNES    ",2,1,"21/7/2014",0
"23282","San Javier","2014-07-22T00:00:00.000Z",2014,7,22,"MARTES   ",3,2,"22/7/2014",0
"23283","San Javier","2014-07-23T00:00:00.000Z",2014,7,23,"MIÉRCOLES",2,3,"23/7/2014",0
"23284","San Javier","2014-07-24T00:00:00.000Z",2014,7,24,"JUEVES   ",2,4,"24/7/2014",0
"23285","San Javier","2014-07-26T00:00:00.000Z",2014,7,26,"SÁBADO   ",6,6,"26/7/2014",0
"23286","San Javier","2014-07-27T00:00:00.000Z",2014,7,27,"DOMINGO  ",2,7,"27/7/2014",0
"23287","San Javier","2014-07-28T00:00:00.000Z",2014,7,28,"LUNES    ",4,1,"28/7/2014",0
"23288","San Javier","2014-07-29T00:00:00.000Z",2014,7,29,"MARTES   ",1,2,"29/7/2014",0
"23289","San Javier","2014-07-30T00:00:00.000Z",2014,7,30,"MIÉRCOLES",4,3,"30/7/2014",0
"23290","San Javier","2014-07-31T00:00:00.000Z",2014,7,31,"JUEVES   ",1,4,"31/7/2014",0
"23291","San Javier","2014-08-01T00:00:00.000Z",2014,8,1,"VIERNES  ",1,5,"1/8/2014",0
"23292","San Javier","2014-08-02T00:00:00.000Z",2014,8,2,"SÁBADO   ",2,6,"2/8/2014",0
"23293","San Javier","2014-08-03T00:00:00.000Z",2014,8,3,"DOMINGO  ",1,7,"3/8/2014",0
"23294","San Javier","2014-08-04T00:00:00.000Z",2014,8,4,"LUNES    ",6,1,"4/8/2014",0
"23295","San Javier","2014-08-05T00:00:00.000Z",2014,8,5,"MARTES   ",3,2,"5/8/2014",0
"23296","San Javier","2014-08-06T00:00:00.000Z",2014,8,6,"MIÉRCOLES",2,3,"6/8/2014",0
"23297","San Javier","2014-08-07T00:00:00.000Z",2014,8,7,"JUEVES   ",1,4,"7/8/2014",1
"23298","San Javier","2014-08-08T00:00:00.000Z",2014,8,8,"VIERNES  ",4,5,"8/8/2014",0
"23299","San Javier","2014-08-09T00:00:00.000Z",2014,8,9,"SÁBADO   ",4,6,"9/8/2014",0
"23300","San Javier","2014-08-10T00:00:00.000Z",2014,8,10,"DOMINGO  ",3,7,"10/8/2014",0
"23301","San Javier","2014-08-11T00:00:00.000Z",2014,8,11,"LUNES    ",1,1,"11/8/2014",0
"23302","San Javier","2014-08-13T00:00:00.000Z",2014,8,13,"MIÉRCOLES",1,3,"13/8/2014",0
"23303","San Javier","2014-08-14T00:00:00.000Z",2014,8,14,"JUEVES   ",2,4,"14/8/2014",0
"23304","San Javier","2014-08-15T00:00:00.000Z",2014,8,15,"VIERNES  ",1,5,"15/8/2014",0
"23305","San Javier","2014-08-16T00:00:00.000Z",2014,8,16,"SÁBADO   ",1,6,"16/8/2014",0
"23306","San Javier","2014-08-17T00:00:00.000Z",2014,8,17,"DOMINGO  ",1,7,"17/8/2014",0
"23307","San Javier","2014-08-18T00:00:00.000Z",2014,8,18,"LUNES    ",3,1,"18/8/2014",1
"23308","San Javier","2014-08-19T00:00:00.000Z",2014,8,19,"MARTES   ",2,2,"19/8/2014",0
"23309","San Javier","2014-08-20T00:00:00.000Z",2014,8,20,"MIÉRCOLES",4,3,"20/8/2014",0
"23310","San Javier","2014-08-21T00:00:00.000Z",2014,8,21,"JUEVES   ",2,4,"21/8/2014",0
"23311","San Javier","2014-08-23T00:00:00.000Z",2014,8,23,"SÁBADO   ",9,6,"23/8/2014",0
"23312","San Javier","2014-08-24T00:00:00.000Z",2014,8,24,"DOMINGO  ",2,7,"24/8/2014",0
"23313","San Javier","2014-08-25T00:00:00.000Z",2014,8,25,"LUNES    ",1,1,"25/8/2014",0
"23314","San Javier","2014-08-26T00:00:00.000Z",2014,8,26,"MARTES   ",2,2,"26/8/2014",0
"23315","San Javier","2014-08-28T00:00:00.000Z",2014,8,28,"JUEVES   ",1,4,"28/8/2014",0
"23316","San Javier","2014-08-29T00:00:00.000Z",2014,8,29,"VIERNES  ",4,5,"29/8/2014",0
"23317","San Javier","2014-08-31T00:00:00.000Z",2014,8,31,"DOMINGO  ",1,7,"31/8/2014",0
"23318","San Javier","2014-09-02T00:00:00.000Z",2014,9,2,"MARTES   ",2,2,"2/9/2014",0
"23319","San Javier","2014-09-03T00:00:00.000Z",2014,9,3,"MIÉRCOLES",1,3,"3/9/2014",0
"23320","San Javier","2014-09-04T00:00:00.000Z",2014,9,4,"JUEVES   ",2,4,"4/9/2014",0
"23321","San Javier","2014-09-05T00:00:00.000Z",2014,9,5,"VIERNES  ",1,5,"5/9/2014",0
"23322","San Javier","2014-09-06T00:00:00.000Z",2014,9,6,"SÁBADO   ",2,6,"6/9/2014",0
"23323","San Javier","2014-09-07T00:00:00.000Z",2014,9,7,"DOMINGO  ",1,7,"7/9/2014",0
"23324","San Javier","2014-09-08T00:00:00.000Z",2014,9,8,"LUNES    ",3,1,"8/9/2014",0
"23325","San Javier","2014-09-09T00:00:00.000Z",2014,9,9,"MARTES   ",3,2,"9/9/2014",0
"23326","San Javier","2014-09-10T00:00:00.000Z",2014,9,10,"MIÉRCOLES",5,3,"10/9/2014",0
"23327","San Javier","2014-09-11T00:00:00.000Z",2014,9,11,"JUEVES   ",2,4,"11/9/2014",0
"23328","San Javier","2014-09-12T00:00:00.000Z",2014,9,12,"VIERNES  ",2,5,"12/9/2014",0
"23329","San Javier","2014-09-13T00:00:00.000Z",2014,9,13,"SÁBADO   ",5,6,"13/9/2014",0
"23330","San Javier","2014-09-14T00:00:00.000Z",2014,9,14,"DOMINGO  ",2,7,"14/9/2014",0
"23331","San Javier","2014-09-16T00:00:00.000Z",2014,9,16,"MARTES   ",1,2,"16/9/2014",0
"23332","San Javier","2014-09-18T00:00:00.000Z",2014,9,18,"JUEVES   ",1,4,"18/9/2014",0
"23333","San Javier","2014-09-20T00:00:00.000Z",2014,9,20,"SÁBADO   ",4,6,"20/9/2014",0
"23334","San Javier","2014-09-21T00:00:00.000Z",2014,9,21,"DOMINGO  ",3,7,"21/9/2014",0
"23335","San Javier","2014-09-22T00:00:00.000Z",2014,9,22,"LUNES    ",2,1,"22/9/2014",0
"23336","San Javier","2014-09-24T00:00:00.000Z",2014,9,24,"MIÉRCOLES",3,3,"24/9/2014",0
"23337","San Javier","2014-09-25T00:00:00.000Z",2014,9,25,"JUEVES   ",3,4,"25/9/2014",0
"23338","San Javier","2014-09-26T00:00:00.000Z",2014,9,26,"VIERNES  ",5,5,"26/9/2014",0
"23339","San Javier","2014-09-27T00:00:00.000Z",2014,9,27,"SÁBADO   ",1,6,"27/9/2014",0
"23340","San Javier","2014-09-28T00:00:00.000Z",2014,9,28,"DOMINGO  ",1,7,"28/9/2014",0
"23341","San Javier","2014-09-29T00:00:00.000Z",2014,9,29,"LUNES    ",4,1,"29/9/2014",0
"23342","San Javier","2014-09-30T00:00:00.000Z",2014,9,30,"MARTES   ",1,2,"30/9/2014",0
"23343","San Javier","2014-10-03T00:00:00.000Z",2014,10,3,"VIERNES  ",1,5,"3/10/2014",0
"23344","San Javier","2014-10-04T00:00:00.000Z",2014,10,4,"SÁBADO   ",2,6,"4/10/2014",0
"23345","San Javier","2014-10-05T00:00:00.000Z",2014,10,5,"DOMINGO  ",3,7,"5/10/2014",0
"23346","San Javier","2014-10-07T00:00:00.000Z",2014,10,7,"MARTES   ",1,2,"7/10/2014",0
"23347","San Javier","2014-10-08T00:00:00.000Z",2014,10,8,"MIÉRCOLES",2,3,"8/10/2014",0
"23348","San Javier","2014-10-09T00:00:00.000Z",2014,10,9,"JUEVES   ",2,4,"9/10/2014",0
"23349","San Javier","2014-10-11T00:00:00.000Z",2014,10,11,"SÁBADO   ",1,6,"11/10/2014",0
"23350","San Javier","2014-10-12T00:00:00.000Z",2014,10,12,"DOMINGO  ",4,7,"12/10/2014",0
"23351","San Javier","2014-10-13T00:00:00.000Z",2014,10,13,"LUNES    ",3,1,"13/10/2014",1
"23352","San Javier","2014-10-14T00:00:00.000Z",2014,10,14,"MARTES   ",3,2,"14/10/2014",0
"23353","San Javier","2014-10-16T00:00:00.000Z",2014,10,16,"JUEVES   ",1,4,"16/10/2014",0
"23354","San Javier","2014-10-17T00:00:00.000Z",2014,10,17,"VIERNES  ",2,5,"17/10/2014",0
"23355","San Javier","2014-10-19T00:00:00.000Z",2014,10,19,"DOMINGO  ",3,7,"19/10/2014",0
"23356","San Javier","2014-10-20T00:00:00.000Z",2014,10,20,"LUNES    ",5,1,"20/10/2014",0
"23357","San Javier","2014-10-21T00:00:00.000Z",2014,10,21,"MARTES   ",1,2,"21/10/2014",0
"23358","San Javier","2014-10-22T00:00:00.000Z",2014,10,22,"MIÉRCOLES",1,3,"22/10/2014",0
"23359","San Javier","2014-10-23T00:00:00.000Z",2014,10,23,"JUEVES   ",1,4,"23/10/2014",0
"23360","San Javier","2014-10-24T00:00:00.000Z",2014,10,24,"VIERNES  ",3,5,"24/10/2014",0
"23361","San Javier","2014-10-25T00:00:00.000Z",2014,10,25,"SÁBADO   ",3,6,"25/10/2014",0
"23362","San Javier","2014-10-26T00:00:00.000Z",2014,10,26,"DOMINGO  ",3,7,"26/10/2014",0
"23363","San Javier","2014-10-28T00:00:00.000Z",2014,10,28,"MARTES   ",5,2,"28/10/2014",0
"23364","San Javier","2014-10-29T00:00:00.000Z",2014,10,29,"MIÉRCOLES",2,3,"29/10/2014",0
"23365","San Javier","2014-10-31T00:00:00.000Z",2014,10,31,"VIERNES  ",7,5,"31/10/2014",0
"23366","San Javier","2014-11-02T00:00:00.000Z",2014,11,2,"DOMINGO  ",2,7,"2/11/2014",0
"23367","San Javier","2014-11-03T00:00:00.000Z",2014,11,3,"LUNES    ",2,1,"3/11/2014",1
"23368","San Javier","2014-11-04T00:00:00.000Z",2014,11,4,"MARTES   ",5,2,"4/11/2014",0
"23369","San Javier","2014-11-05T00:00:00.000Z",2014,11,5,"MIÉRCOLES",3,3,"5/11/2014",0
"23370","San Javier","2014-11-07T00:00:00.000Z",2014,11,7,"VIERNES  ",4,5,"7/11/2014",0
"23371","San Javier","2014-11-08T00:00:00.000Z",2014,11,8,"SÁBADO   ",7,6,"8/11/2014",0
"23372","San Javier","2014-11-10T00:00:00.000Z",2014,11,10,"LUNES    ",3,1,"10/11/2014",0
"23373","San Javier","2014-11-11T00:00:00.000Z",2014,11,11,"MARTES   ",2,2,"11/11/2014",0
"23374","San Javier","2014-11-12T00:00:00.000Z",2014,11,12,"MIÉRCOLES",2,3,"12/11/2014",0
"23375","San Javier","2014-11-13T00:00:00.000Z",2014,11,13,"JUEVES   ",1,4,"13/11/2014",0
"23376","San Javier","2014-11-14T00:00:00.000Z",2014,11,14,"VIERNES  ",3,5,"14/11/2014",0
"23377","San Javier","2014-11-15T00:00:00.000Z",2014,11,15,"SÁBADO   ",2,6,"15/11/2014",0
"23378","San Javier","2014-11-16T00:00:00.000Z",2014,11,16,"DOMINGO  ",2,7,"16/11/2014",0
"23379","San Javier","2014-11-17T00:00:00.000Z",2014,11,17,"LUNES    ",1,1,"17/11/2014",1
"23380","San Javier","2014-11-19T00:00:00.000Z",2014,11,19,"MIÉRCOLES",2,3,"19/11/2014",0
"23381","San Javier","2014-11-20T00:00:00.000Z",2014,11,20,"JUEVES   ",1,4,"20/11/2014",0
"23382","San Javier","2014-11-21T00:00:00.000Z",2014,11,21,"VIERNES  ",2,5,"21/11/2014",0
"23383","San Javier","2014-11-22T00:00:00.000Z",2014,11,22,"SÁBADO   ",2,6,"22/11/2014",0
"23384","San Javier","2014-11-23T00:00:00.000Z",2014,11,23,"DOMINGO  ",2,7,"23/11/2014",0
"23385","San Javier","2014-11-24T00:00:00.000Z",2014,11,24,"LUNES    ",4,1,"24/11/2014",0
"23386","San Javier","2014-11-25T00:00:00.000Z",2014,11,25,"MARTES   ",4,2,"25/11/2014",0
"23387","San Javier","2014-11-26T00:00:00.000Z",2014,11,26,"MIÉRCOLES",5,3,"26/11/2014",0
"23388","San Javier","2014-11-27T00:00:00.000Z",2014,11,27,"JUEVES   ",2,4,"27/11/2014",0
"23389","San Javier","2014-11-28T00:00:00.000Z",2014,11,28,"VIERNES  ",4,5,"28/11/2014",0
"23390","San Javier","2014-11-29T00:00:00.000Z",2014,11,29,"SÁBADO   ",4,6,"29/11/2014",0
"23391","San Javier","2014-11-30T00:00:00.000Z",2014,11,30,"DOMINGO  ",2,7,"30/11/2014",0
"23392","San Javier","2014-12-02T00:00:00.000Z",2014,12,2,"MARTES   ",1,2,"2/12/2014",0
"23393","San Javier","2014-12-03T00:00:00.000Z",2014,12,3,"MIÉRCOLES",4,3,"3/12/2014",0
"23394","San Javier","2014-12-04T00:00:00.000Z",2014,12,4,"JUEVES   ",2,4,"4/12/2014",0
"23395","San Javier","2014-12-05T00:00:00.000Z",2014,12,5,"VIERNES  ",4,5,"5/12/2014",0
"23396","San Javier","2014-12-06T00:00:00.000Z",2014,12,6,"SÁBADO   ",2,6,"6/12/2014",0
"23397","San Javier","2014-12-07T00:00:00.000Z",2014,12,7,"DOMINGO  ",3,7,"7/12/2014",0
"23398","San Javier","2014-12-08T00:00:00.000Z",2014,12,8,"LUNES    ",3,1,"8/12/2014",1
"23399","San Javier","2014-12-09T00:00:00.000Z",2014,12,9,"MARTES   ",2,2,"9/12/2014",0
"23400","San Javier","2014-12-10T00:00:00.000Z",2014,12,10,"MIÉRCOLES",4,3,"10/12/2014",0
"23401","San Javier","2014-12-11T00:00:00.000Z",2014,12,11,"JUEVES   ",4,4,"11/12/2014",0
"23402","San Javier","2014-12-13T00:00:00.000Z",2014,12,13,"SÁBADO   ",1,6,"13/12/2014",0
"23403","San Javier","2014-12-14T00:00:00.000Z",2014,12,14,"DOMINGO  ",7,7,"14/12/2014",0
"23404","San Javier","2014-12-15T00:00:00.000Z",2014,12,15,"LUNES    ",1,1,"15/12/2014",0
"23405","San Javier","2014-12-16T00:00:00.000Z",2014,12,16,"MARTES   ",2,2,"16/12/2014",0
"23406","San Javier","2014-12-19T00:00:00.000Z",2014,12,19,"VIERNES  ",2,5,"19/12/2014",0
"23407","San Javier","2014-12-20T00:00:00.000Z",2014,12,20,"SÁBADO   ",2,6,"20/12/2014",0
"23408","San Javier","2014-12-21T00:00:00.000Z",2014,12,21,"DOMINGO  ",5,7,"21/12/2014",0
"23409","San Javier","2014-12-22T00:00:00.000Z",2014,12,22,"LUNES    ",1,1,"22/12/2014",0
"23410","San Javier","2014-12-23T00:00:00.000Z",2014,12,23,"MARTES   ",1,2,"23/12/2014",0
"23411","San Javier","2014-12-24T00:00:00.000Z",2014,12,24,"MIÉRCOLES",1,3,"24/12/2014",0
"23412","San Javier","2014-12-25T00:00:00.000Z",2014,12,25,"JUEVES   ",2,4,"25/12/2014",1
"23413","San Javier","2014-12-26T00:00:00.000Z",2014,12,26,"VIERNES  ",2,5,"26/12/2014",0
"23414","San Javier","2014-12-27T00:00:00.000Z",2014,12,27,"SÁBADO   ",2,6,"27/12/2014",0
"23415","San Javier","2014-12-28T00:00:00.000Z",2014,12,28,"DOMINGO  ",2,7,"28/12/2014",0
"23416","San Javier","2014-12-29T00:00:00.000Z",2014,12,29,"LUNES    ",3,1,"29/12/2014",0
"23417","San Javier","2014-12-30T00:00:00.000Z",2014,12,30,"MARTES   ",3,2,"30/12/2014",0
"23418","San Javier","2014-12-31T00:00:00.000Z",2014,12,31,"MIÉRCOLES",1,3,"31/12/2014",1
"23419","San Javier","2015-01-01T00:00:00.000Z",2015,1,1,"JUEVES   ",2,4,"1/1/2015",1
"23420","San Javier","2015-01-02T00:00:00.000Z",2015,1,2,"VIERNES  ",1,5,"2/1/2015",0
"23421","San Javier","2015-01-04T00:00:00.000Z",2015,1,4,"DOMINGO  ",2,7,"4/1/2015",0
"23422","San Javier","2015-01-05T00:00:00.000Z",2015,1,5,"LUNES    ",1,1,"5/1/2015",0
"23423","San Javier","2015-01-07T00:00:00.000Z",2015,1,7,"MIÉRCOLES",1,3,"7/1/2015",0
"23424","San Javier","2015-01-08T00:00:00.000Z",2015,1,8,"JUEVES   ",2,4,"8/1/2015",0
"23425","San Javier","2015-01-10T00:00:00.000Z",2015,1,10,"SÁBADO   ",2,6,"10/1/2015",0
"23426","San Javier","2015-01-11T00:00:00.000Z",2015,1,11,"DOMINGO  ",4,7,"11/1/2015",0
"23427","San Javier","2015-01-12T00:00:00.000Z",2015,1,12,"LUNES    ",1,1,"12/1/2015",1
"23428","San Javier","2015-01-13T00:00:00.000Z",2015,1,13,"MARTES   ",1,2,"13/1/2015",0
"23429","San Javier","2015-01-14T00:00:00.000Z",2015,1,14,"MIÉRCOLES",1,3,"14/1/2015",0
"23430","San Javier","2015-01-15T00:00:00.000Z",2015,1,15,"JUEVES   ",2,4,"15/1/2015",0
"23431","San Javier","2015-01-16T00:00:00.000Z",2015,1,16,"VIERNES  ",6,5,"16/1/2015",0
"23432","San Javier","2015-01-17T00:00:00.000Z",2015,1,17,"SÁBADO   ",2,6,"17/1/2015",0
"23433","San Javier","2015-01-18T00:00:00.000Z",2015,1,18,"DOMINGO  ",4,7,"18/1/2015",0
"23434","San Javier","2015-01-19T00:00:00.000Z",2015,1,19,"LUNES    ",1,1,"19/1/2015",0
"23435","San Javier","2015-01-21T00:00:00.000Z",2015,1,21,"MIÉRCOLES",2,3,"21/1/2015",0
"23436","San Javier","2015-01-22T00:00:00.000Z",2015,1,22,"JUEVES   ",3,4,"22/1/2015",0
"23437","San Javier","2015-01-23T00:00:00.000Z",2015,1,23,"VIERNES  ",1,5,"23/1/2015",0
"23438","San Javier","2015-01-24T00:00:00.000Z",2015,1,24,"SÁBADO   ",5,6,"24/1/2015",0
"23439","San Javier","2015-01-25T00:00:00.000Z",2015,1,25,"DOMINGO  ",3,7,"25/1/2015",0
"23440","San Javier","2015-01-26T00:00:00.000Z",2015,1,26,"LUNES    ",2,1,"26/1/2015",0
"23441","San Javier","2015-01-27T00:00:00.000Z",2015,1,27,"MARTES   ",4,2,"27/1/2015",0
"23442","San Javier","2015-01-28T00:00:00.000Z",2015,1,28,"MIÉRCOLES",1,3,"28/1/2015",0
"23443","San Javier","2015-01-29T00:00:00.000Z",2015,1,29,"JUEVES   ",2,4,"29/1/2015",0
"23444","San Javier","2015-01-31T00:00:00.000Z",2015,1,31,"SÁBADO   ",3,6,"31/1/2015",0
"23445","San Javier","2015-02-02T00:00:00.000Z",2015,2,2,"LUNES    ",3,1,"2/2/2015",0
"23446","San Javier","2015-02-03T00:00:00.000Z",2015,2,3,"MARTES   ",4,2,"3/2/2015",0
"23447","San Javier","2015-02-04T00:00:00.000Z",2015,2,4,"MIÉRCOLES",2,3,"4/2/2015",0
"23448","San Javier","2015-02-05T00:00:00.000Z",2015,2,5,"JUEVES   ",1,4,"5/2/2015",0
"23449","San Javier","2015-02-06T00:00:00.000Z",2015,2,6,"VIERNES  ",1,5,"6/2/2015",0
"23450","San Javier","2015-02-08T00:00:00.000Z",2015,2,8,"DOMINGO  ",4,7,"8/2/2015",0
"23451","San Javier","2015-02-09T00:00:00.000Z",2015,2,9,"LUNES    ",6,1,"9/2/2015",0
"23452","San Javier","2015-02-10T00:00:00.000Z",2015,2,10,"MARTES   ",3,2,"10/2/2015",0
"23453","San Javier","2015-02-12T00:00:00.000Z",2015,2,12,"JUEVES   ",3,4,"12/2/2015",0
"23454","San Javier","2015-02-13T00:00:00.000Z",2015,2,13,"VIERNES  ",3,5,"13/2/2015",0
"23455","San Javier","2015-02-14T00:00:00.000Z",2015,2,14,"SÁBADO   ",4,6,"14/2/2015",0
"23456","San Javier","2015-02-15T00:00:00.000Z",2015,2,15,"DOMINGO  ",3,7,"15/2/2015",0
"23457","San Javier","2015-02-16T00:00:00.000Z",2015,2,16,"LUNES    ",2,1,"16/2/2015",0
"23458","San Javier","2015-02-17T00:00:00.000Z",2015,2,17,"MARTES   ",2,2,"17/2/2015",0
"23459","San Javier","2015-02-18T00:00:00.000Z",2015,2,18,"MIÉRCOLES",6,3,"18/2/2015",0
"23460","San Javier","2015-02-19T00:00:00.000Z",2015,2,19,"JUEVES   ",2,4,"19/2/2015",0
"23461","San Javier","2015-02-20T00:00:00.000Z",2015,2,20,"VIERNES  ",1,5,"20/2/2015",0
"23462","San Javier","2015-02-21T00:00:00.000Z",2015,2,21,"SÁBADO   ",1,6,"21/2/2015",0
"23463","San Javier","2015-02-22T00:00:00.000Z",2015,2,22,"DOMINGO  ",1,7,"22/2/2015",0
"23464","San Javier","2015-02-23T00:00:00.000Z",2015,2,23,"LUNES    ",3,1,"23/2/2015",0
